Year Month Day Hour Minute Second Lon lat Raw_mag Diurnal Raw_mag-Diurnal
2014.0000 9.0000 2.0000 15.0000 42.0000 4.9830 -144.8424 75.6989 57713.7121 114.2842 57599.4
2014.0000 9.0000 2.0000 15.0000 42.0000 38.4281 -144.8437 75.6986 57713.9518 114.0977 57599.9
2014.0000 9.0000 2.0000 15.0000 43.0000 15.2293 -144.8450 75.6983 57714.2429 113.8804 57600.4
2014.0000 9.0000 2.0000 15.0000 43.0000 50.3134 -144.8462 75.6979 57714.5131 113.6670 57600.8
2014.0000 9.0000 2.0000 15.0000 44.0000 26.3464 -144.8474 75.6976 57714.8047 113.4258 57601.4
2014.0000 9.0000 2.0000 15.0000 45.0000 2.0609 -144.8486 75.6973 57715.0951 113.1775 57601.9
2014.0000 9.0000 2.0000 15.0000 45.0000 36.3410 -144.8500 75.6970 57715.4104 112.9160 57602.5
2014.0000 9.0000 2.0000 15.0000 46.0000 13.1223 -144.8512 75.6967 57715.7540 112.6266 57603.1
2014.0000 9.0000 2.0000 15.0000 46.0000 49.8162 -144.8525 75.6964 57716.1013 112.3280 57603.8
2014.0000 9.0000 2.0000 15.0000 47.0000 26.7439 -144.8538 75.6960 57716.4561 112.0057 57604.5
2014.0000 9.0000 2.0000 15.0000 48.0000 4.2570 -144.8551 75.6957 57716.8301 111.6666 57605.2
2014.0000 9.0000 2.0000 15.0000 48.0000 41.1960 -144.8563 75.6954 57717.2007 111.3062 57605.9
2014.0000 9.0000 2.0000 15.0000 49.0000 17.2531 -144.8576 75.6951 57717.5430 110.9363 57606.6
2014.0000 9.0000 2.0000 15.0000 49.0000 55.8785 -144.8588 75.6948 57717.8751 110.5262 57607.3
2014.0000 9.0000 2.0000 15.0000 50.0000 34.2379 -144.8601 75.6944 57718.2255 110.0892 57608.1
2014.0000 9.0000 2.0000 15.0000 51.0000 13.5736 -144.8614 75.6941 57718.5195 109.6336 57608.9
2014.0000 9.0000 2.0000 15.0000 51.0000 53.0282 -144.8628 75.6938 57718.7960 109.1654 57609.6
2014.0000 9.0000 2.0000 15.0000 52.0000 34.3360 -144.8642 75.6936 57719.0871 108.6539 57610.4
2014.0000 9.0000 2.0000 15.0000 53.0000 19.4086 -144.8657 75.6933 57719.4137 108.0839 57611.3
2014.0000 9.0000 2.0000 15.0000 54.0000 2.1577 -144.8672 75.6931 57719.9763 107.5343 57612.4
2014.0000 9.0000 2.0000 15.0000 54.0000 51.5793 -144.8687 75.6928 57720.6586 106.9155 57613.7
2014.0000 9.0000 2.0000 15.0000 55.0000 37.4168 -144.8702 75.6926 57721.3238 106.3839 57614.9
2014.0000 9.0000 2.0000 15.0000 56.0000 22.8438 -144.8718 75.6923 57721.6856 105.9069 57615.8
2014.0000 9.0000 2.0000 15.0000 57.0000 11.1950 -144.8733 75.6921 57721.9992 105.4554 57616.5
2014.0000 9.0000 2.0000 15.0000 58.0000 2.2832 -144.8750 75.6919 57722.3208 105.0318 57617.3
2014.0000 9.0000 2.0000 15.0000 58.0000 56.3500 -144.8766 75.6917 57722.5929 104.6239 57618
2014.0000 9.0000 2.0000 15.0000 59.0000 47.3703 -144.8782 75.6916 57722.8914 104.2628 57618.6
2014.0000 9.0000 2.0000 16.0000 0.0000 34.9841 -144.8799 75.6914 57723.1620 103.9500 57619.2
2014.0000 9.0000 2.0000 16.0000 1.0000 25.0138 -144.8817 75.6913 57723.3936 103.6451 57619.7
2014.0000 9.0000 2.0000 16.0000 2.0000 14.7323 -144.8835 75.6912 57723.6269 103.3603 57620.3
2014.0000 9.0000 2.0000 16.0000 2.6387 21.6122 -144.8852 75.6911 57723.8433 103.1074 57620.7
2014.0000 9.0000 2.0000 16.0000 3.0000 55.0411 -144.8870 75.6910 57724.0638 102.8328 57621.2
2014.0000 9.0000 2.0000 16.0000 4.0000 55.6204 -144.8888 75.6909 57724.2662 102.5671 57621.7
2014.0000 9.0000 2.0000 16.0000 5.0000 42.5523 -144.8906 75.6908 57724.4650 102.3966 57622.1
2014.0000 9.0000 2.0000 16.0000 6.0000 22.2597 -144.8923 75.6908 57724.6534 102.2618 57622.4
2014.0000 9.0000 2.0000 16.0000 6.0000 54.5620 -144.8941 75.6908 57724.8304 102.1560 57622.7
2014.0000 9.0000 2.0000 16.0000 7.0000 26.3701 -144.8960 75.6907 57725.0266 102.0507 57623
2014.0000 9.0000 2.0000 16.0000 7.2903 41.3859 -144.8978 75.6908 57725.2449 101.9425 57623.3
2014.0000 9.0000 2.0000 16.0000 8.0000 30.2760 -144.8995 75.6909 57725.4728 101.8347 57623.6
2014.0000 9.0000 2.0000 16.0000 9.0000 3.9623 -144.9012 75.6911 57725.6580 101.7183 57623.9
2014.0000 9.0000 2.0000 16.0000 9.0000 37.3416 -144.9029 75.6912 57725.5985 101.6062 57624
2014.0000 9.0000 2.0000 16.0000 10.0000 11.7933 -144.9045 75.6914 57725.4434 101.4924 57624
2014.0000 9.0000 2.0000 16.0000 10.0000 47.4303 -144.9062 75.6916 57725.3229 101.3877 57623.9
2014.0000 9.0000 2.0000 16.0000 11.0000 25.8548 -144.9079 75.6917 57725.5183 101.2756 57624.2
2014.0000 9.0000 2.0000 16.0000 12.0000 5.5327 -144.9096 75.6919 57725.7751 101.1612 57624.6
2014.0000 9.0000 2.0000 16.0000 12.0000 47.2709 -144.9113 75.6920 57726.0568 101.0465 57625
2014.0000 9.0000 2.0000 16.0000 13.0000 26.0871 -144.9130 75.6922 57726.3470 100.9488 57625.4
2014.0000 9.0000 2.0000 16.0000 14.0000 5.7211 -144.9148 75.6923 57726.6586 100.8609 57625.8
2014.0000 9.0000 2.0000 16.0000 14.0000 44.9836 -144.9164 75.6925 57727.0174 100.7893 57626.2
2014.0000 9.0000 2.0000 16.0000 15.0000 24.4713 -144.9181 75.6926 57727.4198 100.7179 57626.7
2014.0000 9.0000 2.0000 16.0000 16.0000 5.3614 -144.9197 75.6928 57727.8545 100.6411 57627.2
2014.0000 9.0000 2.0000 16.0000 16.0000 46.9850 -144.9214 75.6930 57728.3579 100.5475 57627.8
2014.0000 9.0000 2.0000 16.0000 17.0000 28.3561 -144.9230 75.6932 57728.8972 100.4514 57628.4
2014.0000 9.0000 2.0000 16.0000 18.0000 13.6618 -144.9247 75.6933 57729.5121 100.3445 57629.2
2014.0000 9.0000 2.0000 16.0000 18.7667 14.4503 -144.9264 75.6935 57730.1659 100.2351 57629.9
2014.0000 9.0000 2.0000 16.0000 19.0000 47.3675 -144.9281 75.6936 57730.8622 100.1093 57630.8
2014.0000 9.0000 2.0000 16.0000 20.0000 32.3822 -144.9298 75.6938 57731.6236 99.9648 57631.7
2014.0000 9.0000 2.0000 16.0000 21.0000 15.3559 -144.9314 75.6940 57732.4071 99.8025 57632.6
2014.0000 9.0000 2.0000 16.0000 21.0414 55.0461 -144.9330 75.6942 57733.1923 99.6228 57633.6
2014.0000 9.0000 2.0000 16.0000 22.0000 44.1470 -144.9346 75.6944 57734.0057 99.3922 57634.6
2014.0000 9.0000 2.0000 16.0000 23.0000 30.2396 -144.9362 75.6946 57734.8922 99.1265 57635.8
2014.0000 9.0000 2.0000 16.0000 24.0000 11.6995 -144.9379 75.6948 57735.7871 98.8492 57636.9
2014.0000 9.0000 2.0000 16.0000 24.0000 52.3717 -144.9394 75.6950 57736.6991 98.5456 57638.2
2014.0000 9.0000 2.0000 16.0000 25.0000 30.0990 -144.9411 75.6952 57737.6228 98.2359 57639.4
2014.0000 9.0000 2.0000 16.0000 26.0000 4.3840 -144.9427 75.6954 57738.5730 97.9141 57640.7
2014.0000 9.0000 2.0000 16.0000 26.0000 42.2715 -144.9444 75.6956 57739.5434 97.5360 57642
2014.0000 9.0000 2.0000 16.0000 27.0000 21.1904 -144.9460 75.6958 57740.4908 97.1338 57643.4
2014.0000 9.0000 2.0000 16.0000 28.0000 3.3965 -144.9476 75.6960 57741.5083 96.6905 57644.8
2014.0000 9.0000 2.0000 16.0000 28.0000 46.0943 -144.9493 75.6961 57742.4682 96.2401 57646.2
2014.0000 9.0000 2.0000 16.0000 29.0000 30.8483 -144.9509 75.6963 57743.4030 95.7604 57647.6
2014.0000 9.0000 2.0000 16.0000 30.0000 18.8358 -144.9526 75.6965 57744.3566 95.2316 57649.1
2014.0000 9.0000 2.0000 16.0000 31.0000 4.5237 -144.9543 75.6966 57745.3045 94.7293 57650.6
2014.0000 9.0000 2.0000 16.0000 31.0000 49.6088 -144.9559 75.6968 57746.2314 94.2443 57652
2014.0000 9.0000 2.0000 16.0000 32.0000 38.5436 -144.9576 75.6970 57747.1323 93.7349 57653.4
2014.0000 9.0000 2.0000 16.0000 33.0000 26.4968 -144.9592 75.6972 57747.9596 93.2569 57654.7
2014.0000 9.0000 2.0000 16.0000 34.0000 10.5214 -144.9609 75.6974 57748.7529 92.8392 57655.9
2014.0000 9.0000 2.0000 16.0000 34.0000 56.7495 -144.9625 75.6976 57749.5347 92.4933 57657
2014.0000 9.0000 2.0000 16.0000 35.0000 38.0372 -144.9641 75.6978 57750.2633 92.2310 57658
2014.0000 9.0000 2.0000 16.0000 36.0000 22.2390 -144.9657 75.6980 57750.9977 91.9834 57659
2014.0000 9.0000 2.0000 16.0000 37.0000 5.4326 -144.9673 75.6982 57751.6980 91.7484 57659.9
2014.0000 9.0000 2.0000 16.0000 37.0000 46.5421 -144.9688 75.6985 57752.4073 91.4984 57660.9
2014.0000 9.0000 2.0000 16.0000 38.0000 28.8049 -144.9704 75.6987 57753.1132 91.2197 57661.9
2014.0000 9.0000 2.0000 16.0000 39.0000 8.0885 -144.9719 75.6989 57753.7765 90.9537 57662.8
2014.0000 9.0000 2.0000 16.0000 39.0000 48.0307 -144.9734 75.6992 57754.4456 90.6748 57663.8
2014.0000 9.0000 2.0000 16.0000 40.0000 27.3391 -144.9749 75.6994 57755.1249 90.3961 57664.7
2014.0000 9.0000 2.0000 16.0000 41.0000 6.0910 -144.9765 75.6996 57755.7450 90.0864 57665.7
2014.0000 9.0000 2.0000 16.0000 41.0000 45.8875 -144.9780 75.6999 57756.3064 89.7522 57666.6
2014.0000 9.0000 2.0000 16.0000 42.0000 26.4355 -144.9795 75.7001 57756.8643 89.4009 57667.5
2014.0000 9.0000 2.0000 16.0000 43.0000 6.9542 -144.9811 75.7004 57757.3699 89.0488 57668.3
2014.0000 9.0000 2.0000 16.0000 43.0000 45.8589 -144.9826 75.7006 57757.8664 88.7197 57669.1
2014.0000 9.0000 2.0000 16.0000 44.0000 20.9860 -144.9841 75.7009 57758.4062 88.4332 57670
2014.0000 9.0000 2.0000 16.0000 44.3863 35.8739 -144.9856 75.7011 57758.8514 88.1259 57670.7
2014.0000 9.0000 2.0000 16.0000 45.0000 36.0986 -144.9870 75.7014 57759.3010 87.8323 57671.5
2014.0000 9.0000 2.0000 16.0000 46.0000 13.4439 -144.9885 75.7016 57759.7174 87.5449 57672.2
2014.0000 9.0000 2.0000 16.0000 46.0000 50.1341 -144.9900 75.7019 57760.0628 87.2618 57672.8
2014.0000 9.0000 2.0000 16.0000 47.0000 27.6851 -144.9914 75.7022 57760.4557 86.9755 57673.5
2014.0000 9.0000 2.0000 16.0000 48.0000 6.3730 -144.9929 75.7024 57760.8056 86.6621 57674.1
2014.0000 9.0000 2.0000 16.0000 48.0000 44.1596 -144.9944 75.7027 57761.1074 86.3542 57674.8
2014.0000 9.0000 2.0000 16.0000 49.0000 22.9304 -144.9959 75.7029 57761.3889 86.0335 57675.4
2014.0000 9.0000 2.0000 16.0000 49.9396 4.8842 -144.9974 75.7032 57761.6094 85.6947 57675.9
2014.0000 9.0000 2.0000 16.0000 50.0000 40.7060 -144.9989 75.7034 57761.8428 85.3394 57676.5
2014.0000 9.0000 2.0000 16.0000 51.0000 20.3531 -145.0004 75.7037 57761.9701 84.9683 57677
2014.0000 9.0000 2.0000 16.0000 51.1278 50.4192 -145.0020 75.7039 57762.0445 84.6034 57677.4
2014.0000 9.0000 2.0000 16.0000 52.0000 37.5069 -145.0035 75.7042 57762.1368 84.2180 57677.9
2014.0000 9.0000 2.0000 16.0000 53.0000 17.4410 -145.0050 75.7044 57762.1258 83.8152 57678.3
2014.0000 9.0000 2.0000 16.0000 53.3503 38.2086 -145.0064 75.7047 57762.0776 83.3803 57678.7
2014.0000 9.0000 2.0000 16.0000 54.0000 40.8754 -145.0079 75.7049 57762.0255 82.9373 57679.1
2014.0000 9.0000 2.0000 16.0000 55.0000 27.3890 -145.0094 75.7052 57761.9404 82.4387 57679.5
2014.0000 9.0000 2.0000 16.0000 56.0000 13.9435 -145.0109 75.7054 57761.8564 81.9503 57679.9
2014.0000 9.0000 2.0000 16.0000 57.0000 2.4712 -145.0123 75.7057 57761.7352 81.4371 57680.3
2014.0000 9.0000 2.0000 16.0000 57.0000 51.9146 -145.0138 75.7060 57761.6640 80.9001 57680.8
2014.0000 9.0000 2.0000 16.0000 58.0000 42.2989 -145.0154 75.7062 57761.4724 80.3259 57681.1
2014.0000 9.0000 2.0000 16.0000 59.0000 30.7928 -145.0169 75.7064 57761.2919 79.7433 57681.5
2014.0000 9.0000 2.0000 17.0000 0.0000 19.3123 -145.0185 75.7067 57761.0243 79.1405 57681.9
2014.0000 9.0000 2.0000 17.0000 1.0000 13.2915 -145.0200 75.7069 57760.7079 78.4314 57682.3
2014.0000 9.0000 2.0000 17.0000 2.0000 8.3660 -145.0216 75.7071 57760.3900 77.6648 57682.7
2014.0000 9.0000 2.0000 17.0000 3.0000 3.1265 -145.0231 75.7074 57760.0340 76.8551 57683.2
2014.0000 9.0000 2.0000 17.0000 3.0104 56.6607 -145.0247 75.7076 57759.6656 76.0034 57683.7
2014.0000 9.0000 2.0000 17.0000 4.0000 52.3137 -145.0262 75.7078 57759.3592 75.0830 57684.3
2014.0000 9.0000 2.0000 17.0000 5.0000 48.3076 -145.0277 75.7081 57758.9802 74.0917 57684.9
2014.0000 9.0000 2.0000 17.0000 6.0000 45.6906 -145.0291 75.7084 57758.6420 73.0240 57685.6
2014.0000 9.0000 2.0000 17.0000 7.0000 40.3149 -145.0306 75.7086 57758.3066 72.0012 57686.3
2014.0000 9.0000 2.0000 17.0000 8.0000 31.5822 -145.0320 75.7089 57758.0274 71.0319 57687
2014.0000 9.0000 2.0000 17.0000 9.0000 26.3774 -145.0336 75.7091 57757.7089 69.9987 57687.7
2014.0000 9.0000 2.0000 17.0000 10.0000 19.3336 -145.0351 75.7094 57757.3950 68.9974 57688.4
2014.0000 9.0000 2.0000 17.0000 11.0000 12.8076 -145.0367 75.7096 57757.0968 67.9873 57689.1
2014.0000 9.0000 2.0000 17.0000 12.0000 5.1111 -145.0384 75.7098 57756.7972 67.0096 57689.8
2014.0000 9.0000 2.0000 17.0000 12.1170 50.8428 -145.0400 75.7099 57756.4781 66.0328 57690.4
2014.0000 9.0000 2.0000 17.0000 13.0000 51.4785 -145.0417 75.7101 57756.1916 65.0476 57691.1
2014.0000 9.0000 2.0000 17.0000 14.0000 42.9149 -145.0433 75.7103 57755.8592 64.1091 57691.8
2014.0000 9.0000 2.0000 17.0000 15.0000 32.0671 -145.0450 75.7105 57755.5672 63.2355 57692.3
2014.0000 9.0000 2.0000 17.0000 16.0000 21.9366 -145.0466 75.7106 57755.2167 62.3727 57692.8
2014.0000 9.0000 2.0000 17.0000 17.0000 11.8932 -145.0483 75.7108 57754.9013 61.5163 57693.4
2014.0000 9.0000 2.0000 17.0000 17.9315 5.2999 -145.0500 75.7109 57754.5941 60.6483 57693.9
2014.0000 9.0000 2.0000 17.0000 18.0000 53.7080 -145.0517 75.7111 57754.2861 59.6631 57694.6
2014.0000 9.0000 2.0000 17.0000 19.0000 40.3597 -145.0534 75.7113 57754.0408 58.7237 57695.3
2014.0000 9.0000 2.0000 17.0000 20.0000 31.8167 -145.0550 75.7114 57753.7899 57.6571 57696.1
2014.0000 9.0000 2.0000 17.0000 21.0000 25.7181 -145.0568 75.7116 57753.5303 56.5249 57697
2014.0000 9.0000 2.0000 17.0000 22.0000 12.8298 -145.0585 75.7117 57753.2919 55.5380 57697.8
2014.0000 9.0000 2.0000 17.0000 22.9744 3.0635 -145.0602 75.7119 57753.0130 54.5218 57698.5
2014.0000 9.0000 2.0000 17.0000 23.0000 48.3809 -145.0619 75.7120 57752.7558 53.5438 57699.2
2014.0000 9.0000 2.0000 17.0000 24.0000 36.2115 -145.0636 75.7122 57752.4226 52.5371 57699.9
2014.0000 9.0000 2.0000 17.0000 25.0000 24.3531 -145.0654 75.7123 57752.0772 51.5285 57700.5
2014.0000 9.0000 2.0000 17.0000 26.0000 10.7968 -145.0670 75.7125 57751.6415 50.5701 57701.1
2014.0000 9.0000 2.0000 17.0000 26.4988 29.5828 -145.0688 75.7125 57751.2230 49.5901 57701.6
2014.0000 9.0000 2.0000 17.0000 27.0000 45.0430 -145.0706 75.7126 57750.7773 48.7012 57702.1
2014.0000 9.0000 2.0000 17.0000 28.0000 30.9563 -145.0723 75.7127 57750.2986 47.8333 57702.5
2014.0000 9.0000 2.0000 17.0000 29.0000 14.1794 -145.0740 75.7129 57749.7911 47.0385 57702.8
2014.0000 9.0000 2.0000 17.0000 29.8159 11.7101 -145.0758 75.7130 57749.2937 46.2004 57703.1
2014.0000 9.0000 2.0000 17.0000 30.0000 47.0723 -145.0775 75.7131 57748.6874 45.3857 57703.3
2014.0000 9.0000 2.0000 17.0000 31.0000 28.6718 -145.0793 75.7132 57748.0836 44.6894 57703.4
2014.0000 9.0000 2.0000 17.0000 32.0000 12.7859 -145.0811 75.7132 57747.4533 43.9684 57703.5
2014.0000 9.0000 2.0000 17.0000 32.0000 56.9344 -145.0828 75.7133 57746.8035 43.2616 57703.5
2014.0000 9.0000 2.0000 17.0000 33.0000 38.4587 -145.0846 75.7134 57746.1135 42.6122 57703.5
2014.0000 9.0000 2.0000 17.0000 34.0000 18.4093 -145.0864 75.7134 57745.4219 41.9939 57703.4
2014.0000 9.0000 2.0000 17.0000 35.0000 2.7318 -145.0881 75.7135 57744.7429 41.3106 57703.4
2014.0000 9.0000 2.0000 17.0000 35.0000 46.4994 -145.0898 75.7137 57743.9902 40.6407 57703.3
2014.0000 9.0000 2.0000 17.0000 36.0000 32.3319 -145.0916 75.7138 57743.2649 39.9543 57703.3
2014.0000 9.0000 2.0000 17.0000 37.0000 17.4376 -145.0934 75.7138 57742.5032 39.2905 57703.2
2014.0000 9.0000 2.0000 17.0000 37.9445 4.6499 -145.0952 75.7138 57741.7158 38.6505 57703.1
2014.0000 9.0000 2.0000 17.0000 38.0000 43.1595 -145.0969 75.7139 57740.8778 38.0415 57702.8
2014.0000 9.0000 2.0000 17.0000 39.0000 22.7659 -145.0987 75.7140 57740.0989 37.4762 57702.6
2014.0000 9.0000 2.0000 17.0000 40.0000 7.3077 -145.1005 75.7141 57739.3606 36.8471 57702.5
2014.0000 9.0000 2.0000 17.0000 40.0000 51.5332 -145.1023 75.7142 57738.5577 36.2307 57702.3
2014.0000 9.0000 2.0000 17.0000 41.0000 35.9263 -145.1040 75.7142 57737.7862 35.6138 57702.2
2014.0000 9.0000 2.0000 17.0000 42.0000 18.5529 -145.1058 75.7143 57737.0019 35.0271 57702
2014.0000 9.0000 2.0000 17.0000 43.0000 4.1991 -145.1076 75.7144 57736.1949 34.4053 57701.8
2014.0000 9.0000 2.0000 17.0000 43.0000 49.3951 -145.1093 75.7145 57735.3889 33.7996 57701.6
2014.0000 9.0000 2.0000 17.0000 44.0000 34.8309 -145.1111 75.7145 57734.5709 33.1939 57701.4
2014.0000 9.0000 2.0000 17.0000 45.0000 20.4585 -145.1129 75.7146 57733.7468 32.5907 57701.2
2014.0000 9.0000 2.0000 17.0000 46.0000 9.7888 -145.1147 75.7147 57732.9495 31.9430 57701
2014.0000 9.0000 2.0000 17.0000 46.0000 51.3226 -145.1165 75.7147 57732.1550 31.4009 57700.8
2014.0000 9.0000 2.0000 17.0000 47.0000 38.4189 -145.1183 75.7148 57731.3327 30.7886 57700.5
2014.0000 9.0000 2.0000 17.0000 48.0000 24.9986 -145.1200 75.7149 57730.5149 30.1960 57700.3
2014.0000 9.0000 2.0000 17.0000 49.0000 8.6038 -145.1218 75.7150 57729.7235 29.6524 57700.1
2014.0000 9.0000 2.0000 17.0000 49.0000 54.2647 -145.1236 75.7151 57728.9528 29.0927 57699.9
2014.0000 9.0000 2.0000 17.0000 50.0000 40.0535 -145.1253 75.7152 57728.1391 28.5438 57699.6
2014.0000 9.0000 2.0000 17.0000 51.0000 23.4988 -145.1271 75.7154 57727.3502 28.0290 57699.3
2014.0000 9.0000 2.0000 17.0000 52.0000 10.4720 -145.1288 75.7155 57726.5657 27.4803 57699.1
2014.0000 9.0000 2.0000 17.0000 52.0000 55.2882 -145.1305 75.7156 57725.7813 26.9736 57698.8
2014.0000 9.0000 2.0000 17.0000 53.0000 40.7626 -145.1323 75.7157 57725.0139 26.4743 57698.5
2014.0000 9.0000 2.0000 17.0000 54.0000 26.0153 -145.1341 75.7158 57724.2653 25.9794 57698.3
2014.0000 9.0000 2.0000 17.0000 55.0000 11.2065 -145.1358 75.7159 57723.4951 25.4819 57698
2014.0000 9.0000 2.0000 17.0000 55.0000 53.8490 -145.1376 75.7160 57722.7254 25.0011 57697.7
2014.0000 9.0000 2.0000 17.0000 56.0000 37.2358 -145.1394 75.7161 57721.9948 24.4753 57697.5
2014.0000 9.0000 2.0000 17.0000 57.0000 24.3991 -145.1412 75.7161 57721.2940 23.8721 57697.4
2014.0000 9.0000 2.0000 17.0000 58.0000 7.5299 -145.1429 75.7162 57720.6026 23.2953 57697.3
2014.0000 9.0000 2.0000 17.0000 58.0000 54.4335 -145.1448 75.7162 57719.9087 22.6338 57697.3
2014.0000 9.0000 2.0000 17.0000 59.0000 37.9680 -145.1466 75.7162 57719.2649 21.9992 57697.3
2014.0000 9.0000 2.0000 18.0000 0.0000 23.8783 -145.1484 75.7162 57718.5913 21.3117 57697.3
2014.0000 9.0000 2.0000 18.0000 1.0000 6.3245 -145.1502 75.7162 57717.8740 20.6616 57697.2
2014.0000 9.0000 2.0000 18.0000 1.0000 50.6572 -145.1520 75.7161 57717.2069 19.9592 57697.2
2014.0000 9.0000 2.0000 18.0000 2.0000 36.1805 -145.1538 75.7161 57716.5307 19.2229 57697.3
2014.0000 9.0000 2.0000 18.0000 3.0000 19.4559 -145.1556 75.7160 57715.8518 18.5123 57697.3
2014.0000 9.0000 2.0000 18.0000 4.0000 4.0127 -145.1574 75.7160 57715.1998 17.7733 57697.4
2014.0000 9.0000 2.0000 18.0000 4.0000 47.3012 -145.1591 75.7159 57714.5354 17.0512 57697.5
2014.0000 9.0000 2.0000 18.0000 5.0000 33.2376 -145.1609 75.7158 57713.8293 16.2864 57697.5
2014.0000 9.0000 2.0000 18.0000 6.0000 16.0883 -145.1627 75.7157 57713.1411 15.5757 57697.6
2014.0000 9.0000 2.0000 18.0000 6.6068 23.4775 -145.1645 75.7156 57712.4405 14.8489 57697.6
2014.0000 9.0000 2.0000 18.0000 7.0000 40.8447 -145.1663 75.7155 57711.6905 14.1496 57697.5
2014.0000 9.0000 2.0000 18.0000 8.0000 22.1472 -145.1680 75.7155 57710.9318 13.4335 57697.5
2014.0000 9.0000 2.0000 18.0000 9.0000 5.9008 -145.1698 75.7154 57710.1688 12.6609 57697.5
2014.0000 9.0000 2.0000 18.0000 9.0000 46.9233 -145.1716 75.7153 57709.3831 11.9045 57697.5
2014.0000 9.0000 2.0000 18.0000 10.0000 28.3501 -145.1733 75.7152 57708.5478 11.1180 57697.4
2014.0000 9.0000 2.0000 18.0000 11.0000 9.9750 -145.1751 75.7151 57707.6940 10.2974 57697.4
2014.0000 9.0000 2.0000 18.0000 11.0000 50.6210 -145.1769 75.7150 57706.7942 9.4683 57697.3
2014.0000 9.0000 2.0000 18.0000 12.0000 32.2167 -145.1786 75.7149 57705.8926 8.6066 57697.3
2014.0000 9.0000 2.0000 18.0000 13.0000 13.7797 -145.1804 75.7148 57704.9729 7.7331 57697.2
2014.0000 9.0000 2.0000 18.0000 13.0000 52.4070 -145.1822 75.7147 57704.0236 6.9150 57697.1
2014.0000 9.0000 2.0000 18.0000 14.0000 32.7785 -145.1839 75.7146 57703.0477 6.0493 57697
2014.0000 9.0000 2.0000 18.0000 15.0000 11.9884 -145.1857 75.7145 57702.0946 5.1954 57696.9
2014.0000 9.0000 2.0000 18.0000 15.0000 53.5727 -145.1874 75.7144 57701.1966 4.2585 57696.9
2014.0000 9.0000 2.0000 18.0000 16.0000 31.2442 -145.1892 75.7143 57700.2829 3.4034 57696.9
2014.0000 9.0000 2.0000 18.0000 17.0000 12.4721 -145.1910 75.7142 57699.3699 2.4589 57696.9
2014.0000 9.0000 2.0000 18.0000 17.0000 54.4316 -145.1928 75.7141 57698.4630 1.4985 57697
2014.0000 9.0000 2.0000 18.0000 18.0000 33.2078 -145.1945 75.7140 57697.5652 0.6158 57696.9
2014.0000 9.0000 2.0000 18.0000 19.0000 10.8395 -145.1963 75.7139 57696.6842 -0.2328 57696.9
2014.0000 9.0000 2.0000 18.0000 19.0000 52.0976 -145.1980 75.7138 57695.8038 -1.1444 57696.9
2014.0000 9.0000 2.0000 18.0000 20.0000 32.0303 -145.1998 75.7137 57694.9413 -2.0218 57697
2014.0000 9.0000 2.0000 18.0000 21.0000 13.9213 -145.2016 75.7136 57694.0727 -2.9417 57697
2014.0000 9.0000 2.0000 18.0000 21.0000 54.9784 -145.2033 75.7135 57693.2495 -3.8236 57697.1
2014.0000 9.0000 2.0000 18.0000 22.0000 34.4284 -145.2050 75.7134 57692.4533 -4.6568 57697.1
2014.0000 9.0000 2.0000 18.0000 23.0000 11.7655 -145.2068 75.7132 57691.6760 -5.4258 57697.1
2014.0000 9.0000 2.0000 18.0000 23.0000 49.7605 -145.2085 75.7131 57690.9080 -6.1856 57697.1
2014.0000 9.0000 2.0000 18.0000 24.0000 29.9878 -145.2103 75.7130 57690.1767 -6.9738 57697.2
2014.0000 9.0000 2.0000 18.0000 24.3308 38.8713 -145.2117 75.7130 57689.4507 -7.5115 57697
2014.0000 9.0000 2.0000 18.0000 25.0000 34.8183 -145.2133 75.7128 57688.7773 -8.1720 57696.9
2014.0000 9.0000 2.0000 18.0000 26.0000 13.0775 -145.2150 75.7126 57688.0888 -8.8353 57696.9
2014.0000 9.0000 2.0000 18.0000 26.0000 51.7020 -145.2167 75.7125 57687.3538 -9.4854 57696.8
2014.0000 9.0000 2.0000 18.0000 27.0000 30.2501 -145.2183 75.7123 57686.6490 -10.1207 57696.8
2014.0000 9.0000 2.0000 18.0000 27.9066 6.6231 -145.2200 75.7122 57685.9044 -10.6192 57696.5
2014.0000 9.0000 2.0000 18.0000 28.0000 35.4104 -145.2218 75.7120 57685.1159 -11.1710 57696.3
2014.0000 9.0000 2.0000 18.0000 29.0000 13.1105 -145.2234 75.7118 57684.2703 -11.7630 57696
2014.0000 9.0000 2.0000 18.0000 29.0000 53.8813 -145.2250 75.7117 57683.3865 -12.3903 57695.8
2014.0000 9.0000 2.0000 18.0000 30.0000 37.3186 -145.2266 75.7114 57682.4775 -13.0440 57695.5
2014.0000 9.0000 2.0000 18.0000 31.0000 18.8310 -145.2282 75.7113 57681.5854 -13.6478 57695.2
2014.0000 9.0000 2.0000 18.0000 32.0000 2.1530 -145.2297 75.7110 57680.6434 -14.2665 57694.9
2014.0000 9.0000 2.0000 18.0000 32.0000 44.9679 -145.2312 75.7108 57679.6335 -14.8734 57694.5
2014.0000 9.0000 2.0000 18.0000 33.0000 28.9322 -145.2327 75.7105 57678.6520 -15.4916 57694.1
2014.0000 9.0000 2.0000 18.0000 34.0000 14.6678 -145.2342 75.7102 57677.6637 -16.1342 57693.8
2014.0000 9.0000 2.0000 18.0000 35.0000 3.7963 -145.2357 75.7100 57676.6654 -16.8233 57693.5
